time,x,z
975.96,253421,10683.8
975.97,253424,10683.8
975.98,253426,10683.8
975.99,253429,10683.8
976,253431,10683.8
976.01,253434,10683.8
976.02,253437,10683.8
976.03,253439,10683.8
976.04,253442,10683.8
976.05,253444,10683.8
976.06,253447,10683.8
976.07,253450,10683.8
976.08,253452,10683.8
976.09,253455,10683.8
976.1,253457,10683.8
976.11,253460,10683.8
976.12,253463,10683.8
976.13,253465,10683.8
976.14,253468,10683.8
976.15,253470,10683.8
976.16,253473,10683.8
976.17,253476,10683.7
976.18,253478,10683.7
976.19,253481,10683.7
976.2,253483,10683.7
976.21,253486,10683.7
976.22,253489,10683.7
976.23,253491,10683.7
976.24,253494,10683.7
976.25,253496,10683.7
976.26,253499,10683.7
976.27,253502,10683.7
976.28,253504,10683.7
976.29,253507,10683.7
976.3,253509,10683.7
976.31,253512,10683.7
976.32,253515,10683.7
976.33,253517,10683.7
976.34,253520,10683.7
976.35,253522,10683.7
976.36,253525,10683.7
976.37,253528,10683.7
976.38,253530,10683.7
976.39,253533,10683.7
976.4,253535,10683.7
976.41,253538,10683.7
976.42,253541,10683.7
976.43,253543,10683.7
976.44,253546,10683.7
976.45,253548,10683.7
976.46,253551,10683.7
976.47,253554,10683.7
976.48,253556,10683.7
976.49,253559,10683.7
976.5,253561,10683.7
976.51,253564,10683.7
976.52,253567,10683.7
976.53,253569,10683.7
976.54,253572,10683.7
976.55,253574,10683.7
976.56,253577,10683.7
976.57,253580,10683.7
976.58,253582,10683.7
976.59,253585,10683.7
976.6,253587,10683.7
976.61,253590,10683.7
976.62,253593,10683.7
976.63,253595,10683.7
976.64,253598,10683.7
976.65,253600,10683.7
976.66,253603,10683.7
976.67,253606,10683.7
976.68,253608,10683.7
976.69,253611,10683.7
976.7,253613,10683.7
976.71,253616,10683.7
976.72,253618,10683.7
976.73,253621,10683.7
976.74,253624,10683.7
976.75,253626,10683.7
976.76,253629,10683.7
976.77,253631,10683.7
976.78,253634,10683.7
976.79,253637,10683.7
976.8,253639,10683.7
976.81,253642,10683.6
976.82,253644,10683.6
976.83,253647,10683.6
976.84,253650,10683.6
976.85,253652,10683.6
976.86,253655,10683.6
976.87,253657,10683.6
976.88,253660,10683.6
976.89,253663,10683.6
976.9,253665,10683.6
976.91,253668,10683.6
976.92,253670,10683.6
976.93,253673,10683.6
976.94,253676,10683.6
976.95,253678,10683.6
976.96,253681,10683.6
976.97,253683,10683.6
976.98,253686,10683.6
976.99,253689,10683.6
977,253691,10683.6
977.01,253694,10683.6
977.02,253696,10683.6
977.03,253699,10683.6
977.04,253702,10683.6
977.05,253704,10683.6
977.06,253707,10683.6
977.07,253709,10683.6
977.08,253712,10683.6
977.09,253715,10683.6
977.1,253717,10683.6
977.11,253720,10683.6
977.12,253722,10683.6
977.13,253725,10683.6
977.14,253728,10683.6
977.15,253730,10683.6
977.16,253733,10683.6
977.17,253735,10683.6
977.18,253738,10683.6
977.19,253741,10683.6
977.2,253743,10683.6
977.21,253746,10683.6
977.22,253748,10683.6
977.23,253751,10683.6
977.24,253754,10683.6
977.25,253756,10683.6
977.26,253759,10683.6
977.27,253761,10683.6
977.28,253764,10683.6
977.29,253767,10683.6
977.3,253769,10683.6
977.31,253772,10683.6
977.32,253774,10683.6
977.33,253777,10683.6
977.34,253780,10683.6
977.35,253782,10683.6
977.36,253785,10683.6
977.37,253787,10683.6
977.38,253790,10683.6
977.39,253793,10683.6
977.4,253795,10683.6
977.41,253798,10683.6
977.42,253800,10683.6
977.43,253803,10683.6
977.44,253806,10683.6
977.45,253808,10683.6
977.46,253811,10683.6
977.47,253813,10683.6
977.48,253816,10683.5
977.49,253819,10683.5
977.5,253821,10683.5
977.51,253824,10683.5
977.52,253826,10683.5
977.53,253829,10683.5
977.54,253832,10683.5
977.55,253834,10683.5
977.56,253837,10683.5
977.57,253839,10683.5
977.58,253842,10683.5
977.59,253844,10683.5
977.6,253847,10683.5
977.61,253850,10683.5
977.62,253852,10683.5
977.63,253855,10683.5
977.64,253857,10683.5
977.65,253860,10683.5
977.66,253863,10683.5
977.67,253865,10683.5
977.68,253868,10683.5
977.69,253870,10683.5
977.7,253873,10683.5
977.71,253876,10683.5
977.72,253878,10683.5
977.73,253881,10683.5
977.74,253883,10683.5
977.75,253886,10683.5
977.76,253889,10683.5
977.77,253891,10683.5
977.78,253894,10683.5
977.79,253896,10683.5
977.8,253899,10683.5
977.81,253902,10683.5
977.82,253904,10683.5
977.83,253907,10683.5
977.84,253909,10683.5
977.85,253912,10683.5
977.86,253915,10683.5
977.87,253917,10683.5
977.88,253920,10683.5
977.89,253922,10683.5
977.9,253925,10683.5
977.91,253928,10683.5
977.92,253930,10683.5
977.93,253933,10683.5
977.94,253935,10683.5
977.95,253938,10683.5
977.96,253941,10683.5
977.97,253943,10683.5
977.98,253946,10683.5
977.99,253948,10683.5
978,253951,10683.5
978.01,253954,10683.5
978.02,253956,10683.5
978.03,253959,10683.5
978.04,253961,10683.5
978.05,253964,10683.5
978.06,253967,10683.5
978.07,253969,10683.5
978.08,253972,10683.5
978.09,253974,10683.5
978.1,253977,10683.5
978.11,253980,10683.5
978.12,253982,10683.5
978.13,253985,10683.5
978.14,253987,10683.5
978.15,253990,10683.5
978.16,253993,10683.4
978.17,253995,10683.4
978.18,253998,10683.4
978.19,254000,10683.4
978.2,254003,10683.4
978.21,254006,10683.4
978.22,254008,10683.4
978.23,254011,10683.4
978.24,254013,10683.4
978.25,254016,10683.4
978.26,254019,10683.4
978.27,254021,10683.4
978.28,254024,10683.4
978.29,254026,10683.4
978.3,254029,10683.4
978.31,254032,10683.4
978.32,254034,10683.4
978.33,254037,10683.4
978.34,254039,10683.4
978.35,254042,10683.4
978.36,254045,10683.4
978.37,254047,10683.4
978.38,254050,10683.4
978.39,254052,10683.4
978.4,254055,10683.4
978.41,254058,10683.4
978.42,254060,10683.4
978.43,254063,10683.4
978.44,254065,10683.4
978.45,254068,10683.4
978.46,254071,10683.4
978.47,254073,10683.4
978.48,254076,10683.4
978.49,254078,10683.4
978.5,254081,10683.4
978.51,254083,10683.4
978.52,254086,10683.4
978.53,254089,10683.4
978.54,254091,10683.4
978.55,254094,10683.4
978.56,254096,10683.4
978.57,254099,10683.4
978.58,254102,10683.4
978.59,254104,10683.4
978.6,254107,10683.4
978.61,254109,10683.4
978.62,254112,10683.4
978.63,254115,10683.4
978.64,254117,10683.4
978.65,254120,10683.4
978.66,254122,10683.4
978.67,254125,10683.4
978.68,254128,10683.4
978.69,254130,10683.4
978.7,254133,10683.4
978.71,254135,10683.4
978.72,254138,10683.4
978.73,254141,10683.4
978.74,254143,10683.4
978.75,254146,10683.4
978.76,254148,10683.4
978.77,254151,10683.4
978.78,254154,10683.4
978.79,254156,10683.4
978.8,254159,10683.4
978.81,254161,10683.4
978.82,254164,10683.4
978.83,254167,10683.4
978.84,254169,10683.4
978.85,254172,10683.4
978.86,254174,10683.3
978.87,254177,10683.3
978.88,254180,10683.3
978.89,254182,10683.3
978.9,254185,10683.3
978.91,254187,10683.3
978.92,254190,10683.3
978.93,254193,10683.3
978.94,254195,10683.3
978.95,254198,10683.3
978.96,254200,10683.3
978.97,254203,10683.3
978.98,254206,10683.3
978.99,254208,10683.3
979,254211,10683.3
979.01,254213,10683.3
979.02,254216,10683.3
979.03,254219,10683.3
979.04,254221,10683.3
979.05,254224,10683.3
979.06,254226,10683.3
979.07,254229,10683.3
979.08,254232,10683.3
979.09,254234,10683.3
979.1,254237,10683.3
979.11,254239,10683.3
979.12,254242,10683.3
979.13,254245,10683.3
979.14,254247,10683.3
979.15,254250,10683.3
979.16,254252,10683.3
979.17,254255,10683.3
979.18,254258,10683.3
979.19,254260,10683.3
979.2,254263,10683.3
979.21,254265,10683.3
979.22,254268,10683.3
979.23,254271,10683.3
979.24,254273,10683.3
979.25,254276,10683.3
979.26,254278,10683.3
979.27,254281,10683.3
979.28,254284,10683.3
979.29,254286,10683.3
979.3,254289,10683.3
979.31,254291,10683.3
979.32,254294,10683.3
979.33,254297,10683.3
979.34,254299,10683.3
979.35,254302,10683.3
979.36,254304,10683.3
979.37,254307,10683.3
979.38,254310,10683.3
979.39,254312,10683.3
979.4,254315,10683.3
979.41,254317,10683.3
979.42,254320,10683.3
979.43,254322,10683.3
979.44,254325,10683.3
979.45,254328,10683.3
979.46,254330,10683.3
979.47,254333,10683.3
979.48,254335,10683.3
979.49,254338,10683.3
979.5,254341,10683.3
979.51,254343,10683.3
979.52,254346,10683.3
979.53,254348,10683.3
979.54,254351,10683.3
979.55,254354,10683.3
979.56,254356,10683.3
979.57,254359,10683.3
979.58,254361,10683.3
979.59,254364,10683.2
979.6,254367,10683.2
979.61,254369,10683.2
979.62,254372,10683.2
979.63,254374,10683.2
979.64,254377,10683.2
979.65,254380,10683.2
979.66,254382,10683.2
979.67,254385,10683.2
979.68,254387,10683.2
979.69,254390,10683.2
979.7,254393,10683.2
979.71,254395,10683.2
979.72,254398,10683.2
979.73,254400,10683.2
979.74,254403,10683.2
979.75,254406,10683.2
979.76,254408,10683.2
979.77,254411,10683.2
979.78,254413,10683.2
979.79,254416,10683.2
979.8,254419,10683.2
979.81,254421,10683.2
979.82,254424,10683.2
979.83,254426,10683.2
979.84,254429,10683.2
979.85,254432,10683.2
979.86,254434,10683.2
979.87,254437,10683.2
979.88,254439,10683.2
979.89,254442,10683.2
979.9,254445,10683.2
979.91,254447,10683.2
979.92,254450,10683.2
979.93,254452,10683.2
979.94,254455,10683.2
979.95,254458,10683.2
979.96,254460,10683.2
979.97,254463,10683.2
979.98,254465,10683.2
979.99,254468,10683.2
980,254471,10683.2
980.01,254473,10683.2
980.02,254476,10683.2
980.03,254478,10683.2
980.04,254481,10683.2
980.05,254484,10683.2
980.06,254486,10683.2
980.07,254489,10683.2
980.08,254491,10683.2
980.09,254494,10683.2
980.1,254497,10683.2
980.11,254499,10683.2
980.12,254502,10683.2
980.13,254504,10683.2
980.14,254507,10683.2
980.15,254510,10683.2
980.16,254512,10683.2
980.17,254515,10683.2
980.18,254517,10683.2
980.19,254520,10683.2
980.2,254523,10683.2
980.21,254525,10683.2
980.22,254528,10683.2
980.23,254530,10683.2
980.24,254533,10683.2
980.25,254536,10683.2
980.26,254538,10683.2
980.27,254541,10683.2
980.28,254543,10683.2
980.29,254546,10683.2
980.3,254549,10683.2
980.31,254551,10683.2
980.32,254554,10683.2
980.33,254556,10683.2
980.34,254559,10683.2
980.35,254561,10683.1
980.36,254564,10683.1
980.37,254567,10683.1
980.38,254569,10683.1
980.39,254572,10683.1
980.4,254574,10683.1
980.41,254577,10683.1
980.42,254580,10683.1
980.43,254582,10683.1
980.44,254585,10683.1
980.45,254587,10683.1
980.46,254590,10683.1
980.47,254593,10683.1
980.48,254595,10683.1
980.49,254598,10683.1
980.5,254600,10683.1
980.51,254603,10683.1
980.52,254606,10683.1
980.53,254608,10683.1
980.54,254611,10683.1
980.55,254613,10683.1
980.56,254616,10683.1
980.57,254619,10683.1
980.58,254621,10683.1
980.59,254624,10683.1
980.6,254626,10683.1
980.61,254629,10683.1
980.62,254632,10683.1
980.63,254634,10683.1
980.64,254637,10683.1
980.65,254639,10683.1
980.66,254642,10683.1
980.67,254645,10683.1
980.68,254647,10683.1
980.69,254650,10683.1
980.7,254652,10683.1
980.71,254655,10683.1
980.72,254658,10683.1
980.73,254660,10683.1
980.74,254663,10683.1
980.75,254665,10683.1
980.76,254668,10683.1
980.77,254671,10683.1
980.78,254673,10683.1
980.79,254676,10683.1
980.8,254678,10683.1
980.81,254681,10683.1
980.82,254684,10683.1
980.83,254686,10683.1
980.84,254689,10683.1
980.85,254691,10683.1
980.86,254694,10683.1
980.87,254697,10683.1
980.88,254699,10683.1
980.89,254702,10683.1
980.9,254704,10683.1
980.91,254707,10683.1
980.92,254710,10683.1
980.93,254712,10683.1
980.94,254715,10683.1
980.95,254717,10683.1
980.96,254720,10683.1
980.97,254723,10683.1
980.98,254725,10683.1
980.99,254728,10683.1
981,254730,10683.1
981.01,254733,10683.1
981.02,254736,10683.1
981.03,254738,10683.1
981.04,254741,10683.1
981.05,254743,10683.1
981.06,254746,10683.1
981.07,254749,10683.1
981.08,254751,10683.1
981.09,254754,10683.1
981.1,254756,10683.1
981.11,254759,10683.1
981.12,254762,10683.1
981.13,254764,10683.1
981.14,254767,10683
981.15,254769,10683
981.16,254772,10683
981.17,254775,10683
981.18,254777,10683
981.19,254780,10683
981.2,254782,10683
981.21,254785,10683
981.22,254788,10683
981.23,254790,10683
981.24,254793,10683
981.25,254795,10683
981.26,254798,10683
981.27,254800,10683
981.28,254803,10683
981.29,254806,10683
981.3,254808,10683
981.31,254811,10683
981.32,254813,10683
981.33,254816,10683
981.34,254819,10683
981.35,254821,10683
981.36,254824,10683
981.37,254826,10683
981.38,254829,10683
981.39,254832,10683
981.4,254834,10683
981.41,254837,10683
981.42,254839,10683
981.43,254842,10683
981.44,254845,10683
981.45,254847,10683
981.46,254850,10683
981.47,254852,10683
981.48,254855,10683
981.49,254858,10683
981.5,254860,10683
981.51,254863,10683
981.52,254865,10683
981.53,254868,10683
981.54,254871,10683
981.55,254873,10683
981.56,254876,10683
981.57,254878,10683
981.58,254881,10683
981.59,254884,10683
981.6,254886,10683
981.61,254889,10683
981.62,254891,10683
981.63,254894,10683
981.64,254897,10683
981.65,254899,10683
981.66,254902,10683
981.67,254904,10683
981.68,254907,10683
981.69,254910,10683
981.7,254912,10683
981.71,254915,10683
981.72,254917,10683
981.73,254920,10683
981.74,254923,10683
981.75,254925,10683
981.76,254928,10683
981.77,254930,10683
981.78,254933,10683
981.79,254936,10683
981.8,254938,10683
981.81,254941,10683
981.82,254943,10683
981.83,254946,10683
981.84,254949,10683
981.85,254951,10683
981.86,254954,10683
981.87,254956,10683
981.88,254959,10683
981.89,254962,10683
981.9,254964,10683
981.91,254967,10683
981.92,254969,10683
981.93,254972,10683
981.94,254975,10683
981.95,254977,10683
981.96,254980,10683
981.97,254982,10682.9
981.98,254985,10682.9
981.99,254988,10682.9
982,254990,10682.9
982.01,254993,10682.9
982.02,254995,10682.9
982.03,254998,10682.9
982.04,255001,10682.9
982.05,255003,10682.9
982.06,255006,10682.9
982.07,255008,10682.9
982.08,255011,10682.9
982.09,255014,10682.9
982.1,255016,10682.9
982.11,255019,10682.9
982.12,255021,10682.9
982.13,255024,10682.9
982.14,255027,10682.9
982.15,255029,10682.9
982.16,255032,10682.9
982.17,255034,10682.9
982.18,255037,10682.9
982.19,255040,10682.9
982.2,255042,10682.9
982.21,255045,10682.9
982.22,255047,10682.9
982.23,255050,10682.9
982.24,255052,10682.9
982.25,255055,10682.9
982.26,255058,10682.9
982.27,255060,10682.9
982.28,255063,10682.9
982.29,255065,10682.9
982.3,255068,10682.9
982.31,255071,10682.9
982.32,255073,10682.9
982.33,255076,10682.9
982.34,255078,10682.9
982.35,255081,10682.9
982.36,255084,10682.9
982.37,255086,10682.9
982.38,255089,10682.9
982.39,255091,10682.9
982.4,255094,10682.9
982.41,255097,10682.9
982.42,255099,10682.9
982.43,255102,10682.9
982.44,255104,10682.9
982.45,255107,10682.9
982.46,255110,10682.9
982.47,255112,10682.9
982.48,255115,10682.9
982.49,255117,10682.9
982.5,255120,10682.9
982.51,255123,10682.9
982.52,255125,10682.9
982.53,255128,10682.9
982.54,255130,10682.9
982.55,255133,10682.9
982.56,255136,10682.9
982.57,255138,10682.9
982.58,255141,10682.9
982.59,255143,10682.9
982.6,255146,10682.9
982.61,255149,10682.9
982.62,255151,10682.9
982.63,255154,10682.9
982.64,255156,10682.9
982.65,255159,10682.9
982.66,255162,10682.9
982.67,255164,10682.9
982.68,255167,10682.9
982.69,255169,10682.9
982.7,255172,10682.9
982.71,255175,10682.9
982.72,255177,10682.9
982.73,255180,10682.9
982.74,255182,10682.9
982.75,255185,10682.9
982.76,255188,10682.9
982.77,255190,10682.9
982.78,255193,10682.9
982.79,255195,10682.9
982.8,255198,10682.9
982.81,255201,10682.9
982.82,255203,10682.9
982.83,255206,10682.9
982.84,255208,10682.9
982.85,255211,10682.9
982.86,255214,10682.8
982.87,255216,10682.8
982.88,255219,10682.8
982.89,255221,10682.8
982.9,255224,10682.8
982.91,255227,10682.8
982.92,255229,10682.8
982.93,255232,10682.8
982.94,255234,10682.8
982.95,255237,10682.8
982.96,255240,10682.8
982.97,255242,10682.8
982.98,255245,10682.8
982.99,255247,10682.8
983,255250,10682.8
983.01,255253,10682.8
983.02,255255,10682.8
983.03,255258,10682.8
983.04,255260,10682.8
983.05,255263,10682.8
983.06,255266,10682.8
983.07,255268,10682.8
983.08,255271,10682.8
983.09,255273,10682.8
983.1,255276,10682.8
983.11,255279,10682.8
983.12,255281,10682.8
983.13,255284,10682.8
983.14,255286,10682.8
983.15,255289,10682.8
983.16,255292,10682.8
983.17,255294,10682.8
983.18,255297,10682.8
983.19,255299,10682.8
983.2,255302,10682.8
983.21,255305,10682.8
983.22,255307,10682.8
983.23,255310,10682.8
983.24,255312,10682.8
983.25,255315,10682.8
983.26,255317,10682.8
983.27,255320,10682.8
983.28,255323,10682.8
983.29,255325,10682.8
983.3,255328,10682.8
983.31,255330,10682.8
983.32,255333,10682.8
983.33,255336,10682.8
983.34,255338,10682.8
983.35,255341,10682.8
983.36,255343,10682.8
983.37,255346,10682.8
983.38,255349,10682.8
983.39,255351,10682.8
983.4,255354,10682.8
983.41,255356,10682.8
983.42,255359,10682.8
983.43,255362,10682.8
983.44,255364,10682.8
983.45,255367,10682.8
983.46,255369,10682.8
983.47,255372,10682.8
983.48,255375,10682.8
983.49,255377,10682.8
983.5,255380,10682.8
983.51,255382,10682.8
983.52,255385,10682.8
983.53,255388,10682.8
983.54,255390,10682.8
983.55,255393,10682.8
983.56,255395,10682.8
983.57,255398,10682.8
983.58,255401,10682.8
983.59,255403,10682.8
983.6,255406,10682.8
983.61,255408,10682.8
983.62,255411,10682.8
983.63,255414,10682.8
983.64,255416,10682.8
983.65,255419,10682.8
983.66,255421,10682.8
983.67,255424,10682.8
983.68,255427,10682.8
983.69,255429,10682.8
983.7,255432,10682.8
983.71,255434,10682.8
983.72,255437,10682.8
983.73,255440,10682.8
983.74,255442,10682.8
983.75,255445,10682.8
983.76,255447,10682.8
983.77,255450,10682.8
983.78,255453,10682.8
983.79,255455,10682.8
983.8,255458,10682.8
983.81,255460,10682.7
983.82,255463,10682.7
983.83,255466,10682.7
983.84,255468,10682.7
983.85,255471,10682.7
983.86,255473,10682.7
983.87,255476,10682.7
983.88,255479,10682.7
983.89,255481,10682.7
983.9,255484,10682.7
983.91,255486,10682.7
983.92,255489,10682.7
983.93,255492,10682.7
