# fitness=158.751
# z_env,vz_env,vtot_env,pitch_env,gamma_env,cmd_thrust,cmd_prof
4,1,5,0,2,0.842456,0.324272
4,1,7,0,3,0.959157,0.42357
4,0,7,5,2,0.619518,-0.969716
4,0,7,6,2,0.0930098,0.755334
4,0,6,5,2,0.803642,0.795534
4,0,6,4,2,0.230384,0.0286596
4,0,6,3,3,0.421431,-0.0367409
4,0,6,4,3,0.145465,-0.273259
4,2,7,7,3,0.20791,0.699377
4,2,7,7,4,0.734973,0.713721
4,3,7,7,4,0.122436,0.452831
4,8,6,6,5,0.914633,-0.968827
4,8,6,5,5,0.716052,-0.189161
5,0,5,4,1,0.784997,-0.847409
5,0,4,3,1,0.929673,-0.090039
4,1,6,4,2,0.0480736,-0.10438
5,0,4,4,1,0.313642,0.50287
5,1,4,3,3,0.54701,0.527643
4,1,6,1,3,0.929862,0.668423
4,1,6,1,2,0.270479,-0.555934
4,1,6,2,2,0.479987,-0.52786
4,0,6,2,3,0.0293897,0.441459
5,1,4,2,2,0.731922,-0.524753
5,1,4,1,2,0.81003,-0.577461
5,1,5,2,2,0.352696,-0.712309
4,3,6,5,3,0.110939,-0.297911
4,1,6,5,3,0.0193497,0.304296
5,2,5,5,3,0.476859,-0.651176
5,3,5,5,3,0.0755865,0.83519
5,3,5,5,4,0.631367,-0.209897
5,3,5,4,4,0.376594,-0.203898
5,3,5,3,4,0.13317,-0.269081
5,3,5,3,3,0.760598,0.692319
4,3,5,3,4,0.0720654,-0.506152
4,3,5,3,3,0.638001,0.890806
4,3,5,6,3,0.207067,-0.0557706
4,3,5,6,4,0.633658,0.826768
4,2,5,6,3,0.24377,-0.651988
4,4,5,6,4,0.719608,0.800399
5,9,7,4,6,0.169033,0.119109
5,8,7,3,5,0.418546,-0.756724
5,6,7,8,5,0.620073,-0.156165
5,7,7,8,5,0.35234,0.94838
5,9,7,9,6,0.537314,-0.814183
4,3,6,6,3,0.998286,-0.414305
4,4,5,3,4,0.475471,-0.995727
4,4,5,2,4,0.397345,0.520003
4,3,5,2,4,0.184931,-0.414209
4,3,5,2,3,0.898716,0.501939
4,2,6,6,3,0.259466,0.124097
4,3,5,7,4,0.985454,-0.944144
4,5,5,3,4,0.827919,-0.440094
4,3,6,2,3,0.187883,-0.755708
5,0,4,2,0,0.78537,0.537066
5,0,4,1,0,0.259704,0.986642
5,2,7,1,3,0.344196,-0.334503
5,4,6,9,4,0.513928,-0.5623
5,4,5,7,4,0.459955,0.337163
5,5,5,7,4,0.848085,0.819092
5,5,5,6,4,0.977921,-0.864817
5,6,5,6,5,0.59056,0.833473
5,6,5,5,5,0.796647,-0.0205232
5,5,5,5,4,0.384866,-0.399464
5,7,5,6,5,0.452394,0.746658
5,7,5,5,5,0.188655,-0.605799
4,8,7,6,5,0.619482,0.474705
4,8,7,4,5,0.637779,-0.197656
4,7,7,2,5,0.768561,0.259536
4,6,7,2,5,0.554437,0.961407
4,5,7,2,4,0.40253,-0.388883
4,3,7,3,4,0.428415,-0.819835
4,7,5,6,5,0.0820326,0.2878
4,7,5,7,5,0.83569,0.266638
4,8,5,6,5,0.385331,0.183332
5,1,4,5,2,0.85986,-0.324997
5,1,4,0,2,0.0692694,-0.99253
5,1,4,6,3,0.949012,0.652416
5,3,4,7,3,0.608978,-0.231888
5,3,4,7,4,0.559733,-0.174894
5,4,4,7,4,0.194906,-0.926908
5,4,4,2,4,0.0178578,-0.093305
5,3,4,2,4,0.074047,-0.147785
4,3,4,3,3,0.233818,-0.789995
4,3,4,4,3,0.503372,0.715754
4,3,4,2,3,0.0429431,0.0263356
4,2,4,2,3,0.201,0.207691
4,2,4,1,3,0.560111,0.332854
4,1,4,2,3,0.693292,-0.898444
4,1,4,3,3,0.672047,-0.0143558
5,1,4,2,3,0.50457,-0.0442668
5,1,5,0,3,0.0550932,-0.0853914
5,1,5,0,2,0.870446,0.583279
5,4,5,5,4,0.329247,-0.265011
5,4,5,4,4,0.412782,-0.503903
5,3,5,4,3,0.450091,0.761475
5,3,5,6,4,0.83142,0.414665
5,4,5,6,4,0.46306,0.433833
5,4,5,3,4,0.747875,-0.445047
5,3,5,2,3,0.228547,0.376949
3,6,7,3,5,0.48985,0.896485
3,5,7,3,4,0.798296,0.431051
3,2,7,7,4,0.319106,0.176518
3,3,7,7,4,0.190585,0.512298
3,4,7,7,4,0.0739946,0.0779151
4,7,5,5,5,0.555283,-0.746872
4,8,5,6,6,0.0387235,0.541407
4,0,7,3,1,0.903905,0.254429
4,0,7,4,1,0.747141,-0.124553
4,0,7,5,1,0.957619,0.140402
3,4,6,8,4,0.400732,-0.816664
5,0,5,4,2,0.0698874,0.647755
5,1,5,4,2,0.30092,-0.660338
4,0,4,2,0,0.934246,0.560011
3,7,7,3,5,0.621239,0.587415
4,2,5,7,3,0.0153049,-0.843315
4,3,5,7,3,0.594899,0.321894
4,0,5,3,1,0.707743,-0.94296
5,0,5,2,0,0.271831,-0.369527
4,0,5,2,0,0.423557,0.230151
4,6,5,7,5,0.836824,-0.253322
3,4,7,8,4,0.152201,0.53439
3,4,7,9,4,0.17621,0.730092
3,5,7,7,4,0.640489,-0.359001
5,1,4,1,3,0.189568,-0.496423
5,0,7,5,2,0.850402,0.333052
4,7,6,5,5,0.55797,0.117036
4,7,6,4,5,0.819137,0.146022
5,1,4,0,3,0.219443,0.846863
1,9,7,6,7,0.0872716,-0.553414
2,9,7,3,6,0.920631,0.998852
1,2,7,6,3,0.235962,-0.116486
1,3,7,7,4,0.970768,0.963495
1,4,7,7,4,0.76014,0.2288
1,5,7,7,4,0.480036,-0.0632525
1,6,7,7,5,0.0298134,0.221896
5,9,7,5,7,0.758457,-0.325901
5,9,7,4,7,0.348385,0.819584
5,9,7,3,6,0.824863,0.461081
4,0,4,2,1,0.79627,-0.912288
5,7,5,7,5,0.284217,-0.924397
3,4,6,2,4,0.46905,0.6841
5,5,7,8,4,0.955185,0.0331379
